STORE,STORE_NAME,SKU,STOCK
ST004,Chennai Express,SKU00295,2
ST004,Chennai Express,SKU00296,3
ST004,Chennai Express,SKU00297,4
ST004,Chennai Express,SKU00298,3
ST004,Chennai Express,SKU00299,1
ST004,Chennai Express,SKU00300,0
ST004,Chennai Express,SKU00301,2
ST004,Chennai Express,SKU00302,6
ST004,Chennai Express,SKU00303,0
ST004,Chennai Express,SKU00304,2
ST004,Chennai Express,SKU00305,0
ST004,Chennai Express,SKU00306,1
ST004,Chennai Express,SKU00307,3
ST004,Chennai Express,SKU00308,0
ST004,Chennai Express,SKU00309,2
ST004,Chennai Express,SKU00310,2
ST004,Chennai Express,SKU00311,2
ST004,Chennai Express,SKU00312,1
ST004,Chennai Express,SKU00313,0
ST004,Chennai Express,SKU00314,0
ST004,Chennai Express,SKU00315,0
ST004,Chennai Express,SKU00316,3
ST004,Chennai Express,SKU00317,1
ST004,Chennai Express,SKU00318,0
ST004,Chennai Express,SKU00319,0
ST004,Chennai Express,SKU00320,0
ST004,Chennai Express,SKU00321,1
ST004,Chennai Express,SKU00322,0
ST004,Chennai Express,SKU00323,0
ST004,Chennai Express,SKU00324,0
ST004,Chennai Express,SKU00325,0
ST004,Chennai Express,SKU00326,0
ST004,Chennai Express,SKU00327,1
ST004,Chennai Express,SKU00328,0
ST004,Chennai Express,SKU00329,1
ST004,Chennai Express,SKU00330,2
ST004,Chennai Express,SKU00331,0
ST004,Chennai Express,SKU00332,3
ST004,Chennai Express,SKU00333,2
ST004,Chennai Express,SKU00334,0
ST004,Chennai Express,SKU00335,1
ST004,Chennai Express,SKU00336,0
ST004,Chennai Express,SKU00337,1
ST004,Chennai Express,SKU00338,1
ST004,Chennai Express,SKU00339,0
ST004,Chennai Express,SKU00340,1
ST004,Chennai Express,SKU00341,0
ST004,Chennai Express,SKU00342,0
ST004,Chennai Express,SKU00343,2
ST004,Chennai Express,SKU00344,1
ST004,Chennai Express,SKU00345,0
ST004,Chennai Express,SKU00346,0
ST004,Chennai Express,SKU00347,1
ST004,Chennai Express,SKU00348,0
ST004,Chennai Express,SKU00349,2
ST004,Chennai Express,SKU00350,3
ST004,Chennai Express,SKU00351,1
ST004,Chennai Express,SKU00352,0
ST004,Chennai Express,SKU00353,0
ST004,Chennai Express,SKU00354,0
ST004,Chennai Express,SKU00355,2
ST004,Chennai Express,SKU00356,0
ST004,Chennai Express,SKU00357,2
ST004,Chennai Express,SKU00358,2
ST004,Chennai Express,SKU00359,0
ST004,Chennai Express,SKU00360,2
ST005,Kolkata Mall,SKU00001,10
ST005,Kolkata Mall,SKU00002,0
ST005,Kolkata Mall,SKU00003,7
ST005,Kolkata Mall,SKU00004,4
ST005,Kolkata Mall,SKU00005,8
ST005,Kolkata Mall,SKU00006,0
ST005,Kolkata Mall,SKU00007,0
ST005,Kolkata Mall,SKU00008,0
ST005,Kolkata Mall,SKU00009,4
ST005,Kolkata Mall,SKU00010,2
ST005,Kolkata Mall,SKU00011,2
ST005,Kolkata Mall,SKU00012,5
ST005,Kolkata Mall,SKU00013,0
ST005,Kolkata Mall,SKU00014,7
ST005,Kolkata Mall,SKU00015,0
ST005,Kolkata Mall,SKU00016,6
ST005,Kolkata Mall,SKU00017,5
ST005,Kolkata Mall,SKU00018,12
ST005,Kolkata Mall,SKU00019,6
ST005,Kolkata Mall,SKU00020,8
ST005,Kolkata Mall,SKU00021,3
ST005,Kolkata Mall,SKU00022,0
ST005,Kolkata Mall,SKU00023,14
ST005,Kolkata Mall,SKU00024,0
ST005,Kolkata Mall,SKU00025,9
ST005,Kolkata Mall,SKU00026,10
ST005,Kolkata Mall,SKU00027,2
ST005,Kolkata Mall,SKU00028,2
ST005,Kolkata Mall,SKU00029,5
ST005,Kolkata Mall,SKU00030,6
ST005,Kolkata Mall,SKU00031,5
ST005,Kolkata Mall,SKU00032,2
ST005,Kolkata Mall,SKU00033,5
ST005,Kolkata Mall,SKU00034,2
ST005,Kolkata Mall,SKU00035,16
ST005,Kolkata Mall,SKU00036,0
ST005,Kolkata Mall,SKU00037,4
ST005,Kolkata Mall,SKU00038,2
ST005,Kolkata Mall,SKU00039,5
ST005,Kolkata Mall,SKU00040,6
ST005,Kolkata Mall,SKU00041,6
ST005,Kolkata Mall,SKU00042,5
ST005,Kolkata Mall,SKU00043,0
ST005,Kolkata Mall,SKU00044,3
ST005,Kolkata Mall,SKU00045,2
ST005,Kolkata Mall,SKU00046,3
ST005,Kolkata Mall,SKU00047,1
ST005,Kolkata Mall,SKU00048,13
ST005,Kolkata Mall,SKU00049,0
ST005,Kolkata Mall,SKU00050,1
ST005,Kolkata Mall,SKU00051,0
ST005,Kolkata Mall,SKU00052,4
ST005,Kolkata Mall,SKU00053,0
ST005,Kolkata Mall,SKU00054,0
ST005,Kolkata Mall,SKU00055,7
ST005,Kolkata Mall,SKU00056,3
ST005,Kolkata Mall,SKU00057,4
ST005,Kolkata Mall,SKU00058,1
ST005,Kolkata Mall,SKU00059,5
ST005,Kolkata Mall,SKU00060,3
ST005,Kolkata Mall,SKU00061,1
ST005,Kolkata Mall,SKU00062,6
ST005,Kolkata Mall,SKU00063,0
ST005,Kolkata Mall,SKU00064,1
ST005,Kolkata Mall,SKU00065,1
ST005,Kolkata Mall,SKU00066,3
ST005,Kolkata Mall,SKU00067,1
ST005,Kolkata Mall,SKU00068,0
ST005,Kolkata Mall,SKU00069,0
ST005,Kolkata Mall,SKU00070,0
ST005,Kolkata Mall,SKU00071,5
ST005,Kolkata Mall,SKU00072,2
ST005,Kolkata Mall,SKU00073,1
ST005,Kolkata Mall,SKU00074,3
ST005,Kolkata Mall,SKU00075,1
ST005,Kolkata Mall,SKU00076,0
ST005,Kolkata Mall,SKU00077,1
ST005,Kolkata Mall,SKU00078,1
ST005,Kolkata Mall,SKU00079,0
ST005,Kolkata Mall,SKU00080,4
ST005,Kolkata Mall,SKU00081,4
ST005,Kolkata Mall,SKU00082,1
ST005,Kolkata Mall,SKU00083,6
ST005,Kolkata Mall,SKU00084,0
ST005,Kolkata Mall,SKU00085,1
ST005,Kolkata Mall,SKU00086,0
ST005,Kolkata Mall,SKU00087,0
ST005,Kolkata Mall,SKU00088,0
ST005,Kolkata Mall,SKU00089,2
ST005,Kolkata Mall,SKU00090,3
ST005,Kolkata Mall,SKU00091,3
ST005,Kolkata Mall,SKU00092,2
ST005,Kolkata Mall,SKU00093,5
ST005,Kolkata Mall,SKU00094,1
ST005,Kolkata Mall,SKU00095,3
ST005,Kolkata Mall,SKU00096,1
ST005,Kolkata Mall,SKU00097,2
ST005,Kolkata Mall,SKU00098,0
ST005,Kolkata Mall,SKU00099,6
ST005,Kolkata Mall,SKU00100,4
ST005,Kolkata Mall,SKU00101,14
ST005,Kolkata Mall,SKU00102,2
ST005,Kolkata Mall,SKU00103,10
ST005,Kolkata Mall,SKU00104,10
ST005,Kolkata Mall,SKU00105,8
ST005,Kolkata Mall,SKU00106,2
ST005,Kolkata Mall,SKU00107,4
ST005,Kolkata Mall,SKU00108,8
ST005,Kolkata Mall,SKU00109,10
ST005,Kolkata Mall,SKU00110,2
ST005,Kolkata Mall,SKU00111,4
ST005,Kolkata Mall,SKU00112,9
ST005,Kolkata Mall,SKU00113,5
ST005,Kolkata Mall,SKU00114,1
ST005,Kolkata Mall,SKU00115,11
ST005,Kolkata Mall,SKU00116,9
ST005,Kolkata Mall,SKU00117,2
ST005,Kolkata Mall,SKU00118,7
ST005,Kolkata Mall,SKU00119,1
ST005,Kolkata Mall,SKU00120,6
ST005,Kolkata Mall,SKU00121,7
ST005,Kolkata Mall,SKU00122,9
ST005,Kolkata Mall,SKU00123,2
ST005,Kolkata Mall,SKU00124,2
ST005,Kolkata Mall,SKU00125,15
ST005,Kolkata Mall,SKU00126,0
ST005,Kolkata Mall,SKU00127,7
ST005,Kolkata Mall,SKU00128,6
ST005,Kolkata Mall,SKU00129,7
ST005,Kolkata Mall,SKU00130,7
ST005,Kolkata Mall,SKU00131,1
ST005,Kolkata Mall,SKU00132,0
ST005,Kolkata Mall,SKU00133,4
ST005,Kolkata Mall,SKU00134,0
ST005,Kolkata Mall,SKU00135,0
ST005,Kolkata Mall,SKU00136,6
ST005,Kolkata Mall,SKU00137,0
ST005,Kolkata Mall,SKU00138,0
ST005,Kolkata Mall,SKU00139,3
ST005,Kolkata Mall,SKU00140,5
ST005,Kolkata Mall,SKU00141,2
ST005,Kolkata Mall,SKU00142,8
ST005,Kolkata Mall,SKU00143,0
ST005,Kolkata Mall,SKU00144,0
ST005,Kolkata Mall,SKU00145,0
ST005,Kolkata Mall,SKU00146,2
ST005,Kolkata Mall,SKU00147,0
ST005,Kolkata Mall,SKU00148,0
ST005,Kolkata Mall,SKU00149,0
ST005,Kolkata Mall,SKU00150,0
ST005,Kolkata Mall,SKU00151,1
ST005,Kolkata Mall,SKU00152,1
ST005,Kolkata Mall,SKU00153,2
ST005,Kolkata Mall,SKU00154,0
ST005,Kolkata Mall,SKU00155,3
ST005,Kolkata Mall,SKU00156,0
ST005,Kolkata Mall,SKU00157,2
ST005,Kolkata Mall,SKU00158,0
ST005,Kolkata Mall,SKU00159,0
ST005,Kolkata Mall,SKU00160,0
ST005,Kolkata Mall,SKU00161,1
ST005,Kolkata Mall,SKU00162,0
ST005,Kolkata Mall,SKU00163,0
ST005,Kolkata Mall,SKU00164,0
ST005,Kolkata Mall,SKU00165,0
ST005,Kolkata Mall,SKU00166,2
ST005,Kolkata Mall,SKU00167,1
ST005,Kolkata Mall,SKU00168,1
ST005,Kolkata Mall,SKU00169,0
ST005,Kolkata Mall,SKU00170,5
ST005,Kolkata Mall,SKU00171,0
ST005,Kolkata Mall,SKU00172,3
ST005,Kolkata Mall,SKU00173,3
ST005,Kolkata Mall,SKU00174,0
ST005,Kolkata Mall,SKU00175,0
ST005,Kolkata Mall,SKU00176,0
ST005,Kolkata Mall,SKU00177,0
ST005,Kolkata Mall,SKU00178,3
ST005,Kolkata Mall,SKU00179,1
ST005,Kolkata Mall,SKU00180,1
ST005,Kolkata Mall,SKU00181,2
ST005,Kolkata Mall,SKU00182,0
ST005,Kolkata Mall,SKU00183,1
ST005,Kolkata Mall,SKU00184,1
ST005,Kolkata Mall,SKU00185,3
ST005,Kolkata Mall,SKU00186,1
ST005,Kolkata Mall,SKU00187,1
ST005,Kolkata Mall,SKU00188,1
ST005,Kolkata Mall,SKU00189,0
ST005,Kolkata Mall,SKU00190,4
ST005,Kolkata Mall,SKU00191,1
ST005,Kolkata Mall,SKU00192,0
ST005,Kolkata Mall,SKU00193,0
ST005,Kolkata Mall,SKU00194,0
ST005,Kolkata Mall,SKU00195,1
ST005,Kolkata Mall,SKU00196,1
ST005,Kolkata Mall,SKU00197,0
ST005,Kolkata Mall,SKU00198,0
ST005,Kolkata Mall,SKU00199,0
ST005,Kolkata Mall,SKU00200,1
ST005,Kolkata Mall,SKU00201,4
ST005,Kolkata Mall,SKU00202,0
ST005,Kolkata Mall,SKU00203,0
ST005,Kolkata Mall,SKU00204,0
ST005,Kolkata Mall,SKU00205,0
ST005,Kolkata Mall,SKU00206,1
ST005,Kolkata Mall,SKU00207,0
ST005,Kolkata Mall,SKU00208,1
ST005,Kolkata Mall,SKU00209,0
ST005,Kolkata Mall,SKU00210,0
ST005,Kolkata Mall,SKU00211,0
ST005,Kolkata Mall,SKU00212,1
ST005,Kolkata Mall,SKU00213,0
ST005,Kolkata Mall,SKU00214,0
ST005,Kolkata Mall,SKU00215,1
ST005,Kolkata Mall,SKU00216,0
ST005,Kolkata Mall,SKU00217,0
ST005,Kolkata Mall,SKU00218,0
ST005,Kolkata Mall,SKU00219,0
ST005,Kolkata Mall,SKU00220,2
ST005,Kolkata Mall,SKU00221,2
ST005,Kolkata Mall,SKU00222,1
ST005,Kolkata Mall,SKU00223,0
ST005,Kolkata Mall,SKU00224,5
ST005,Kolkata Mall,SKU00225,5
ST005,Kolkata Mall,SKU00226,0
ST005,Kolkata Mall,SKU00227,2
ST005,Kolkata Mall,SKU00228,0
ST005,Kolkata Mall,SKU00229,0
ST005,Kolkata Mall,SKU00230,2
ST005,Kolkata Mall,SKU00231,0
ST005,Kolkata Mall,SKU00232,0
ST005,Kolkata Mall,SKU00233,0
ST005,Kolkata Mall,SKU00234,0
ST005,Kolkata Mall,SKU00235,0
ST005,Kolkata Mall,SKU00236,3
ST005,Kolkata Mall,SKU00237,0
ST005,Kolkata Mall,SKU00238,1
ST005,Kolkata Mall,SKU00239,0
ST005,Kolkata Mall,SKU00240,3
ST005,Kolkata Mall,SKU00241,0
ST005,Kolkata Mall,SKU00242,4
ST005,Kolkata Mall,SKU00243,0
ST005,Kolkata Mall,SKU00244,5
ST005,Kolkata Mall,SKU00245,0
ST005,Kolkata Mall,SKU00246,0
ST005,Kolkata Mall,SKU00247,0
ST005,Kolkata Mall,SKU00248,2
ST005,Kolkata Mall,SKU00249,1
ST005,Kolkata Mall,SKU00250,0
ST005,Kolkata Mall,SKU00251,2
ST005,Kolkata Mall,SKU00252,2
ST005,Kolkata Mall,SKU00253,0
ST005,Kolkata Mall,SKU00254,3
ST005,Kolkata Mall,SKU00255,0
ST005,Kolkata Mall,SKU00256,0
ST005,Kolkata Mall,SKU00257,2
ST005,Kolkata Mall,SKU00258,3
ST005,Kolkata Mall,SKU00259,0
ST005,Kolkata Mall,SKU00260,0
ST005,Kolkata Mall,SKU00261,1
ST005,Kolkata Mall,SKU00262,0
ST005,Kolkata Mall,SKU00263,1
ST005,Kolkata Mall,SKU00264,5
ST005,Kolkata Mall,SKU00265,8
ST005,Kolkata Mall,SKU00266,4
ST005,Kolkata Mall,SKU00267,2
ST005,Kolkata Mall,SKU00268,0
ST005,Kolkata Mall,SKU00269,0
ST005,Kolkata Mall,SKU00270,5
ST005,Kolkata Mall,SKU00271,2
ST005,Kolkata Mall,SKU00272,8
ST005,Kolkata Mall,SKU00273,14
ST005,Kolkata Mall,SKU00274,8
ST005,Kolkata Mall,SKU00275,4
ST005,Kolkata Mall,SKU00276,16
ST005,Kolkata Mall,SKU00277,16
ST005,Kolkata Mall,SKU00278,13
ST005,Kolkata Mall,SKU00279,3
ST005,Kolkata Mall,SKU00280,0
ST005,Kolkata Mall,SKU00281,0
ST005,Kolkata Mall,SKU00282,12
ST005,Kolkata Mall,SKU00283,4
ST005,Kolkata Mall,SKU00284,0
ST005,Kolkata Mall,SKU00285,9
ST005,Kolkata Mall,SKU00286,0
ST005,Kolkata Mall,SKU00287,6
ST005,Kolkata Mall,SKU00288,6
ST005,Kolkata Mall,SKU00289,2
ST005,Kolkata Mall,SKU00290,0
ST005,Kolkata Mall,SKU00291,2
ST005,Kolkata Mall,SKU00292,2
ST005,Kolkata Mall,SKU00293,1
ST005,Kolkata Mall,SKU00294,0
ST005,Kolkata Mall,SKU00295,6
ST005,Kolkata Mall,SKU00296,0
ST005,Kolkata Mall,SKU00297,1
ST005,Kolkata Mall,SKU00298,0
ST005,Kolkata Mall,SKU00299,2
ST005,Kolkata Mall,SKU00300,1
ST005,Kolkata Mall,SKU00301,3
ST005,Kolkata Mall,SKU00302,1
ST005,Kolkata Mall,SKU00303,0
ST005,Kolkata Mall,SKU00304,1
ST005,Kolkata Mall,SKU00305,1
ST005,Kolkata Mall,SKU00306,0
ST005,Kolkata Mall,SKU00307,2
ST005,Kolkata Mall,SKU00308,0
ST005,Kolkata Mall,SKU00309,1
ST005,Kolkata Mall,SKU00310,5
ST005,Kolkata Mall,SKU00311,1
ST005,Kolkata Mall,SKU00312,2
ST005,Kolkata Mall,SKU00313,1
ST005,Kolkata Mall,SKU00314,0
ST005,Kolkata Mall,SKU00315,0
ST005,Kolkata Mall,SKU00316,1
ST005,Kolkata Mall,SKU00317,0
ST005,Kolkata Mall,SKU00318,0
ST005,Kolkata Mall,SKU00319,1
ST005,Kolkata Mall,SKU00320,1
ST005,Kolkata Mall,SKU00321,0
ST005,Kolkata Mall,SKU00322,0
ST005,Kolkata Mall,SKU00323,0
ST005,Kolkata Mall,SKU00324,2
ST005,Kolkata Mall,SKU00325,0
ST005,Kolkata Mall,SKU00326,0
ST005,Kolkata Mall,SKU00327,2
ST005,Kolkata Mall,SKU00328,1
ST005,Kolkata Mall,SKU00329,0
ST005,Kolkata Mall,SKU00330,0
ST005,Kolkata Mall,SKU00331,0
ST005,Kolkata Mall,SKU00332,0
ST005,Kolkata Mall,SKU00333,0
ST005,Kolkata Mall,SKU00334,5
ST005,Kolkata Mall,SKU00335,0
ST005,Kolkata Mall,SKU00336,0
ST005,Kolkata Mall,SKU00337,0
ST005,Kolkata Mall,SKU00338,0
ST005,Kolkata Mall,SKU00339,0
ST005,Kolkata Mall,SKU00340,1
ST005,Kolkata Mall,SKU00341,0
ST005,Kolkata Mall,SKU00342,1
ST005,Kolkata Mall,SKU00343,0
ST005,Kolkata Mall,SKU00344,0
ST005,Kolkata Mall,SKU00345,1
ST005,Kolkata Mall,SKU00346,0
ST005,Kolkata Mall,SKU00347,0
ST005,Kolkata Mall,SKU00348,0
ST005,Kolkata Mall,SKU00349,1
ST005,Kolkata Mall,SKU00350,0
ST005,Kolkata Mall,SKU00351,5
ST005,Kolkata Mall,SKU00352,0
ST005,Kolkata Mall,SKU00353,0
ST005,Kolkata Mall,SKU00354,0
ST005,Kolkata Mall,SKU00355,1
ST005,Kolkata Mall,SKU00356,1
ST005,Kolkata Mall,SKU00357,5
ST005,Kolkata Mall,SKU00358,0
ST005,Kolkata Mall,SKU00359,3
ST005,Kolkata Mall,SKU00360,0
ST006,Pune City,SKU00001,8
ST006,Pune City,SKU00002,6
ST006,Pune City,SKU00003,6
ST006,Pune City,SKU00004,1
ST006,Pune City,SKU00005,16
ST006,Pune City,SKU00006,4
ST006,Pune City,SKU00007,3
ST006,Pune City,SKU00008,7
ST006,Pune City,SKU00009,5
ST006,Pune City,SKU00010,4
ST006,Pune City,SKU00011,3
ST006,Pune City,SKU00012,0
ST006,Pune City,SKU00013,9
ST006,Pune City,SKU00014,2
ST006,Pune City,SKU00015,4
ST006,Pune City,SKU00016,3
ST006,Pune City,SKU00017,0
ST006,Pune City,SKU00018,2
ST006,Pune City,SKU00019,2
ST006,Pune City,SKU00020,0
ST006,Pune City,SKU00021,3
ST006,Pune City,SKU00022,5
ST006,Pune City,SKU00023,1
ST006,Pune City,SKU00024,8
ST006,Pune City,SKU00025,0
ST006,Pune City,SKU00026,3
ST006,Pune City,SKU00027,0
ST006,Pune City,SKU00028,4
ST006,Pune City,SKU00029,6
ST006,Pune City,SKU00030,14
ST006,Pune City,SKU00031,1
ST006,Pune City,SKU00032,0
ST006,Pune City,SKU00033,6
ST006,Pune City,SKU00034,8
ST006,Pune City,SKU00035,9
ST006,Pune City,SKU00036,8
ST006,Pune City,SKU00037,8
ST006,Pune City,SKU00038,5
ST006,Pune City,SKU00039,0
ST006,Pune City,SKU00040,0
ST006,Pune City,SKU00041,2
ST006,Pune City,SKU00042,2
ST006,Pune City,SKU00043,0
ST006,Pune City,SKU00044,8
ST006,Pune City,SKU00045,1
ST006,Pune City,SKU00046,5
ST006,Pune City,SKU00047,4
ST006,Pune City,SKU00048,1
ST006,Pune City,SKU00049,0
ST006,Pune City,SKU00050,2
ST006,Pune City,SKU00051,2
ST006,Pune City,SKU00052,0
ST006,Pune City,SKU00053,2
ST006,Pune City,SKU00054,5
ST006,Pune City,SKU00055,2
ST006,Pune City,SKU00056,0
ST006,Pune City,SKU00057,1
ST006,Pune City,SKU00058,1
ST006,Pune City,SKU00059,0
ST006,Pune City,SKU00060,5
ST006,Pune City,SKU00061,3
ST006,Pune City,SKU00062,3
ST006,Pune City,SKU00063,0
ST006,Pune City,SKU00064,0
ST006,Pune City,SKU00065,0
ST006,Pune City,SKU00066,1
ST006,Pune City,SKU00067,2
ST006,Pune City,SKU00068,5
ST006,Pune City,SKU00069,0
ST006,Pune City,SKU00070,3
ST006,Pune City,SKU00071,2
ST006,Pune City,SKU00072,0
ST006,Pune City,SKU00073,0
ST006,Pune City,SKU00074,0
ST006,Pune City,SKU00075,4
ST006,Pune City,SKU00076,0
ST006,Pune City,SKU00077,1
ST006,Pune City,SKU00078,2
ST006,Pune City,SKU00079,0
ST006,Pune City,SKU00080,3
ST006,Pune City,SKU00081,1
ST006,Pune City,SKU00082,0
ST006,Pune City,SKU00083,0
ST006,Pune City,SKU00084,0
ST006,Pune City,SKU00085,7
ST006,Pune City,SKU00086,0
ST006,Pune City,SKU00087,0
ST006,Pune City,SKU00088,1
ST006,Pune City,SKU00089,2
ST006,Pune City,SKU00090,0
ST006,Pune City,SKU00091,1
ST006,Pune City,SKU00092,0
ST006,Pune City,SKU00093,0
ST006,Pune City,SKU00094,1
ST006,Pune City,SKU00095,2
ST006,Pune City,SKU00096,2
ST006,Pune City,SKU00097,14
ST006,Pune City,SKU00098,0
ST006,Pune City,SKU00099,11
ST006,Pune City,SKU00100,0
ST006,Pune City,SKU00101,8
ST006,Pune City,SKU00102,2
ST006,Pune City,SKU00103,2
ST006,Pune City,SKU00104,2
ST006,Pune City,SKU00105,2
ST006,Pune City,SKU00106,4
ST006,Pune City,SKU00107,2
ST006,Pune City,SKU00108,3
ST006,Pune City,SKU00109,14
ST006,Pune City,SKU00110,8
ST006,Pune City,SKU00111,3
ST006,Pune City,SKU00112,0
ST006,Pune City,SKU00113,0
ST006,Pune City,SKU00114,14
ST006,Pune City,SKU00115,0
ST006,Pune City,SKU00116,4
ST006,Pune City,SKU00117,0
ST006,Pune City,SKU00118,13
ST006,Pune City,SKU00119,2
ST006,Pune City,SKU00120,0
ST006,Pune City,SKU00121,5
ST006,Pune City,SKU00122,13
ST006,Pune City,SKU00123,0
ST006,Pune City,SKU00124,15
ST006,Pune City,SKU00125,3
ST006,Pune City,SKU00126,2
ST006,Pune City,SKU00127,8
ST006,Pune City,SKU00128,0
ST006,Pune City,SKU00129,11
ST006,Pune City,SKU00130,14
ST006,Pune City,SKU00131,7
ST006,Pune City,SKU00132,0
ST006,Pune City,SKU00133,2
ST006,Pune City,SKU00134,0
ST006,Pune City,SKU00135,0
ST006,Pune City,SKU00136,2
ST006,Pune City,SKU00137,0
ST006,Pune City,SKU00138,5
ST006,Pune City,SKU00139,5
ST006,Pune City,SKU00140,4
ST006,Pune City,SKU00141,15
ST006,Pune City,SKU00142,6
ST006,Pune City,SKU00143,7
ST006,Pune City,SKU00144,4
ST006,Pune City,SKU00145,0
ST006,Pune City,SKU00146,0
ST006,Pune City,SKU00147,0
ST006,Pune City,SKU00148,0
ST006,Pune City,SKU00149,5
ST006,Pune City,SKU00150,0
ST006,Pune City,SKU00151,0
ST006,Pune City,SKU00152,0
ST006,Pune City,SKU00153,0
ST006,Pune City,SKU00154,0
ST006,Pune City,SKU00155,0
ST006,Pune City,SKU00156,3
ST006,Pune City,SKU00157,0
ST006,Pune City,SKU00158,0
ST006,Pune City,SKU00159,0
ST006,Pune City,SKU00160,1
ST006,Pune City,SKU00161,2
ST006,Pune City,SKU00162,0
ST006,Pune City,SKU00163,0
ST006,Pune City,SKU00164,0
ST006,Pune City,SKU00165,2
ST006,Pune City,SKU00166,1
ST006,Pune City,SKU00167,0
ST006,Pune City,SKU00168,0
ST006,Pune City,SKU00169,1
ST006,Pune City,SKU00170,0
ST006,Pune City,SKU00171,0
ST006,Pune City,SKU00172,0
ST006,Pune City,SKU00173,3
ST006,Pune City,SKU00174,0
ST006,Pune City,SKU00175,0
ST006,Pune City,SKU00176,1
ST006,Pune City,SKU00177,1
ST006,Pune City,SKU00178,1
ST006,Pune City,SKU00179,2
ST006,Pune City,SKU00180,0
ST006,Pune City,SKU00181,1
ST006,Pune City,SKU00182,4
ST006,Pune City,SKU00183,0
ST006,Pune City,SKU00184,3
ST006,Pune City,SKU00185,2
ST006,Pune City,SKU00186,0
ST006,Pune City,SKU00187,0
ST006,Pune City,SKU00188,2
ST006,Pune City,SKU00189,5
ST006,Pune City,SKU00190,2
ST006,Pune City,SKU00191,1
ST006,Pune City,SKU00192,1
ST006,Pune City,SKU00193,3
ST006,Pune City,SKU00194,0
ST006,Pune City,SKU00195,0
ST006,Pune City,SKU00196,0
ST006,Pune City,SKU00197,0
ST006,Pune City,SKU00198,0
ST006,Pune City,SKU00199,0
ST006,Pune City,SKU00200,1
ST006,Pune City,SKU00201,0
ST006,Pune City,SKU00202,1
ST006,Pune City,SKU00203,0
ST006,Pune City,SKU00204,1
ST006,Pune City,SKU00205,1
ST006,Pune City,SKU00206,0
ST006,Pune City,SKU00207,0
ST006,Pune City,SKU00208,1
ST006,Pune City,SKU00209,4
ST006,Pune City,SKU00210,0
ST006,Pune City,SKU00211,0
ST006,Pune City,SKU00212,0
ST006,Pune City,SKU00213,0
ST006,Pune City,SKU00214,0
ST006,Pune City,SKU00215,0
ST006,Pune City,SKU00216,0
ST006,Pune City,SKU00217,1
ST006,Pune City,SKU00218,1
ST006,Pune City,SKU00219,0
ST006,Pune City,SKU00220,1
ST006,Pune City,SKU00221,0
ST006,Pune City,SKU00222,0
ST006,Pune City,SKU00223,0
ST006,Pune City,SKU00224,0
ST006,Pune City,SKU00225,0
ST006,Pune City,SKU00226,0
ST006,Pune City,SKU00227,0
ST006,Pune City,SKU00228,0
ST006,Pune City,SKU00229,2
ST006,Pune City,SKU00230,0
ST006,Pune City,SKU00231,0
ST006,Pune City,SKU00232,0
ST006,Pune City,SKU00233,0
ST006,Pune City,SKU00234,0
ST006,Pune City,SKU00235,0
ST006,Pune City,SKU00236,0
ST006,Pune City,SKU00237,0
ST006,Pune City,SKU00238,0
ST006,Pune City,SKU00239,0
ST006,Pune City,SKU00240,1
ST006,Pune City,SKU00241,0
ST006,Pune City,SKU00242,1
ST006,Pune City,SKU00243,0
ST006,Pune City,SKU00244,0
ST006,Pune City,SKU00245,0
ST006,Pune City,SKU00246,5
ST006,Pune City,SKU00247,0
ST006,Pune City,SKU00248,0
ST006,Pune City,SKU00249,0
ST006,Pune City,SKU00250,1
ST006,Pune City,SKU00251,0
ST006,Pune City,SKU00252,1
ST006,Pune City,SKU00253,1
ST006,Pune City,SKU00254,2
ST006,Pune City,SKU00255,0
ST006,Pune City,SKU00256,0
ST006,Pune City,SKU00257,1
ST006,Pune City,SKU00258,0
ST006,Pune City,SKU00259,0
ST006,Pune City,SKU00260,0
ST006,Pune City,SKU00261,1
ST006,Pune City,SKU00262,0
ST006,Pune City,SKU00263,0
ST006,Pune City,SKU00264,0
ST006,Pune City,SKU00265,0
ST006,Pune City,SKU00266,0
ST006,Pune City,SKU00267,7
ST006,Pune City,SKU00268,12
ST006,Pune City,SKU00269,11
ST006,Pune City,SKU00270,10
ST006,Pune City,SKU00271,2
ST006,Pune City,SKU00272,0
ST006,Pune City,SKU00273,4
ST006,Pune City,SKU00274,11
ST006,Pune City,SKU00275,3
ST006,Pune City,SKU00276,2
ST006,Pune City,SKU00277,10
ST006,Pune City,SKU00278,4
ST006,Pune City,SKU00279,9
ST006,Pune City,SKU00280,3
ST006,Pune City,SKU00281,3
ST006,Pune City,SKU00282,3
ST006,Pune City,SKU00283,5
ST006,Pune City,SKU00284,7
ST006,Pune City,SKU00285,1
ST006,Pune City,SKU00286,0
ST006,Pune City,SKU00287,0
ST006,Pune City,SKU00288,9
ST006,Pune City,SKU00289,1
ST006,Pune City,SKU00290,2
ST006,Pune City,SKU00291,1
ST006,Pune City,SKU00292,0
ST006,Pune City,SKU00293,1
ST006,Pune City,SKU00294,0
ST006,Pune City,SKU00295,2
ST006,Pune City,SKU00296,0
ST006,Pune City,SKU00297,3
ST006,Pune City,SKU00298,2
ST006,Pune City,SKU00299,2
ST006,Pune City,SKU00300,0
ST006,Pune City,SKU00301,2
ST006,Pune City,SKU00302,0
ST006,Pune City,SKU00303,3
