DATE,STORE,STORE_NAME,SKU,QUANTITY
2025-09-23 15:45:51.978899,ST010,Noida Fashion,SKU00079,3
2025-09-23 15:45:51.978899,ST010,Noida Fashion,SKU00098,6
2025-09-23 15:45:51.978899,ST010,Noida Fashion,SKU00107,4
2025-09-23 15:45:51.978899,ST010,Noida Fashion,SKU00130,4
2025-09-23 15:45:51.978899,ST010,Noida Fashion,SKU00125,2
2025-09-23 15:45:51.978899,ST010,Noida Fashion,SKU00141,7
2025-09-23 15:45:51.978899,ST010,Noida Fashion,SKU00249,3
2025-09-23 15:45:51.978899,ST010,Noida Fashion,SKU00241,3
2025-09-24 15:45:51.978899,ST001,Delhi Main Store,SKU00019,8
2025-09-24 15:45:51.978899,ST001,Delhi Main Store,SKU00001,5
2025-09-24 15:45:51.978899,ST001,Delhi Main Store,SKU00026,3
2025-09-24 15:45:51.978899,ST001,Delhi Main Store,SKU00094,4
2025-09-24 15:45:51.978899,ST001,Delhi Main Store,SKU00084,3
2025-09-24 15:45:51.978899,ST001,Delhi Main Store,SKU00093,4
2025-09-24 15:45:51.978899,ST001,Delhi Main Store,SKU00115,4
2025-09-24 15:45:51.978899,ST001,Delhi Main Store,SKU00111,4
2025-09-24 15:45:51.978899,ST001,Delhi Main Store,SKU00139,6
2025-09-24 15:45:51.978899,ST001,Delhi Main Store,SKU00127,3
2025-09-24 15:45:51.978899,ST001,Delhi Main Store,SKU00124,6
2025-09-24 15:45:51.978899,ST001,Delhi Main Store,SKU00192,5
2025-09-24 15:45:51.978899,ST001,Delhi Main Store,SKU00187,3
2025-09-24 15:45:51.978899,ST001,Delhi Main Store,SKU00263,1
2025-09-24 15:45:51.978899,ST001,Delhi Main Store,SKU00257,3
2025-09-24 15:45:51.978899,ST001,Delhi Main Store,SKU00254,3
2025-09-24 15:45:51.978899,ST001,Delhi Main Store,SKU00275,8
2025-09-24 15:45:51.978899,ST001,Delhi Main Store,SKU00265,4
2025-09-24 15:45:51.978899,ST001,Delhi Main Store,SKU00295,4
2025-09-24 15:45:51.978899,ST001,Delhi Main Store,SKU00293,3
2025-09-24 15:45:51.978899,ST001,Delhi Main Store,SKU00302,2
2025-09-24 15:45:51.978899,ST001,Delhi Main Store,SKU00320,2
2025-09-24 15:45:51.978899,ST001,Delhi Main Store,SKU00331,1
2025-09-24 15:45:51.978899,ST001,Delhi Main Store,SKU00321,1
2025-09-24 15:45:51.978899,ST001,Delhi Main Store,SKU00354,3
2025-09-24 15:45:51.978899,ST001,Delhi Main Store,SKU00355,3
2025-09-24 15:45:51.978899,ST001,Delhi Main Store,SKU00359,1
2025-09-24 15:45:51.978899,ST002,Mumbai Central,SKU00042,3
2025-09-24 15:45:51.978899,ST002,Mumbai Central,SKU00035,4
2025-09-24 15:45:51.978899,ST002,Mumbai Central,SKU00051,4
2025-09-24 15:45:51.978899,ST002,Mumbai Central,SKU00054,4
2025-09-24 15:45:51.978899,ST002,Mumbai Central,SKU00070,2
2025-09-24 15:45:51.978899,ST002,Mumbai Central,SKU00091,5
2025-09-24 15:45:51.978899,ST002,Mumbai Central,SKU00112,3
2025-09-24 15:45:51.978899,ST002,Mumbai Central,SKU00106,8
2025-09-24 15:45:51.978899,ST002,Mumbai Central,SKU00126,7
2025-09-24 15:45:51.978899,ST002,Mumbai Central,SKU00131,5
2025-09-24 15:45:51.978899,ST002,Mumbai Central,SKU00133,7
2025-09-24 15:45:51.978899,ST002,Mumbai Central,SKU00185,4
2025-09-24 15:45:51.978899,ST002,Mumbai Central,SKU00173,5
2025-09-24 15:45:51.978899,ST002,Mumbai Central,SKU00175,5
2025-09-24 15:45:51.978899,ST002,Mumbai Central,SKU00234,2
2025-09-24 15:45:51.978899,ST002,Mumbai Central,SKU00226,3
2025-09-24 15:45:51.978899,ST002,Mumbai Central,SKU00219,1
2025-09-24 15:45:51.978899,ST002,Mumbai Central,SKU00271,4
2025-09-24 15:45:51.978899,ST002,Mumbai Central,SKU00287,6
2025-09-24 15:45:51.978899,ST002,Mumbai Central,SKU00288,7
2025-09-24 15:45:51.978899,ST002,Mumbai Central,SKU00303,5
2025-09-24 15:45:51.978899,ST002,Mumbai Central,SKU00312,5
2025-09-24 15:45:51.978899,ST003,Bangalore Forum,SKU00011,7
2025-09-24 15:45:51.978899,ST003,Bangalore Forum,SKU00017,5
2025-09-24 15:45:51.978899,ST003,Bangalore Forum,SKU00014,6
2025-09-24 15:45:51.978899,ST003,Bangalore Forum,SKU00031,6
2025-09-24 15:45:51.978899,ST003,Bangalore Forum,SKU00046,3
2025-09-24 15:45:51.978899,ST003,Bangalore Forum,SKU00101,5
2025-09-24 15:45:51.978899,ST003,Bangalore Forum,SKU00103,8
2025-09-24 15:45:51.978899,ST003,Bangalore Forum,SKU00122,5
2025-09-24 15:45:51.978899,ST003,Bangalore Forum,SKU00139,2
2025-09-24 15:45:51.978899,ST003,Bangalore Forum,SKU00125,5
2025-09-24 15:45:51.978899,ST003,Bangalore Forum,SKU00179,3
2025-09-24 15:45:51.978899,ST003,Bangalore Forum,SKU00180,4
2025-09-24 15:45:51.978899,ST003,Bangalore Forum,SKU00262,2
2025-09-24 15:45:51.978899,ST003,Bangalore Forum,SKU00257,2
2025-09-24 15:45:51.978899,ST003,Bangalore Forum,SKU00280,2
2025-09-24 15:45:51.978899,ST003,Bangalore Forum,SKU00276,3
2025-09-24 15:45:51.978899,ST003,Bangalore Forum,SKU00297,1
2025-09-24 15:45:51.978899,ST003,Bangalore Forum,SKU00289,1
2025-09-24 15:45:51.978899,ST004,Chennai Express,SKU00005,2
2025-09-24 15:45:51.978899,ST004,Chennai Express,SKU00010,4
2025-09-24 15:45:51.978899,ST004,Chennai Express,SKU00022,2
2025-09-24 15:45:51.978899,ST004,Chennai Express,SKU00033,2
2025-09-24 15:45:51.978899,ST004,Chennai Express,SKU00035,3
2025-09-24 15:45:51.978899,ST004,Chennai Express,SKU00058,1
2025-09-24 15:45:51.978899,ST004,Chennai Express,SKU00057,5
2025-09-24 15:45:51.978899,ST004,Chennai Express,SKU00097,8
2025-09-24 15:45:51.978899,ST004,Chennai Express,SKU00101,8
2025-09-24 15:45:51.978899,ST004,Chennai Express,SKU00137,5
2025-09-24 15:45:51.978899,ST004,Chennai Express,SKU00203,2
2025-09-24 15:45:51.978899,ST004,Chennai Express,SKU00278,3
2025-09-24 15:45:51.978899,ST004,Chennai Express,SKU00298,2
2025-09-24 15:45:51.978899,ST004,Chennai Express,SKU00297,5
2025-09-24 15:45:51.978899,ST004,Chennai Express,SKU00293,4
2025-09-24 15:45:51.978899,ST004,Chennai Express,SKU00335,2
2025-09-24 15:45:51.978899,ST005,Kolkata Mall,SKU00001,6
2025-09-24 15:45:51.978899,ST005,Kolkata Mall,SKU00048,3
2025-09-24 15:45:51.978899,ST005,Kolkata Mall,SKU00027,4
2025-09-24 15:45:51.978899,ST005,Kolkata Mall,SKU00093,5
2025-09-24 15:45:51.978899,ST005,Kolkata Mall,SKU00075,4
2025-09-24 15:45:51.978899,ST005,Kolkata Mall,SKU00112,4
2025-09-24 15:45:51.978899,ST005,Kolkata Mall,SKU00101,3
2025-09-24 15:45:51.978899,ST005,Kolkata Mall,SKU00105,6
2025-09-24 15:45:51.978899,ST005,Kolkata Mall,SKU00132,5
2025-09-24 15:45:51.978899,ST005,Kolkata Mall,SKU00287,4
2025-09-24 15:45:51.978899,ST005,Kolkata Mall,SKU00280,6
2025-09-24 15:45:51.978899,ST005,Kolkata Mall,SKU00328,3
2025-09-24 15:45:51.978899,ST005,Kolkata Mall,SKU00333,1
2025-09-24 15:45:51.978899,ST006,Pune City,SKU00021,3
2025-09-24 15:45:51.978899,ST006,Pune City,SKU00018,7
2025-09-24 15:45:51.978899,ST006,Pune City,SKU00002,5
2025-09-24 15:45:51.978899,ST006,Pune City,SKU00044,7
2025-09-24 15:45:51.978899,ST006,Pune City,SKU00033,8
2025-09-24 15:45:51.978899,ST006,Pune City,SKU00029,8
2025-09-24 15:45:51.978899,ST006,Pune City,SKU00140,6
2025-09-24 15:45:51.978899,ST006,Pune City,SKU00125,4
2025-09-24 15:45:51.978899,ST006,Pune City,SKU00131,6
2025-09-24 15:45:51.978899,ST006,Pune City,SKU00178,2
2025-09-24 15:45:51.978899,ST006,Pune City,SKU00211,3
2025-09-24 15:45:51.978899,ST006,Pune City,SKU00279,6
2025-09-24 15:45:51.978899,ST006,Pune City,SKU00276,4
2025-09-24 15:45:51.978899,ST006,Pune City,SKU00315,2
2025-09-24 15:45:51.978899,ST006,Pune City,SKU00329,3
2025-09-24 15:45:51.978899,ST006,Pune City,SKU00353,1
2025-09-24 15:45:51.978899,ST006,Pune City,SKU00360,1
2025-09-24 15:45:51.978899,ST006,Pune City,SKU00342,3
2025-09-24 15:45:51.978899,ST007,Hyderabad Hub,SKU00011,8
2025-09-24 15:45:51.978899,ST007,Hyderabad Hub,SKU00021,5
2025-09-24 15:45:51.978899,ST007,Hyderabad Hub,SKU00017,7
2025-09-24 15:45:51.978899,ST007,Hyderabad Hub,SKU00028,5
2025-09-24 15:45:51.978899,ST007,Hyderabad Hub,SKU00043,3
2025-09-24 15:45:51.978899,ST007,Hyderabad Hub,SKU00054,4
2025-09-24 15:45:51.978899,ST007,Hyderabad Hub,SKU00084,4
2025-09-24 15:45:51.978899,ST007,Hyderabad Hub,SKU00096,5
2025-09-24 15:45:51.978899,ST007,Hyderabad Hub,SKU00090,3
2025-09-24 15:45:51.978899,ST007,Hyderabad Hub,SKU00112,6
2025-09-24 15:45:51.978899,ST007,Hyderabad Hub,SKU00106,3
2025-09-24 15:45:51.978899,ST007,Hyderabad Hub,SKU00127,2
2025-09-24 15:45:51.978899,ST007,Hyderabad Hub,SKU00143,5
2025-09-24 15:45:51.978899,ST007,Hyderabad Hub,SKU00214,1
2025-09-24 15:45:51.978899,ST007,Hyderabad Hub,SKU00195,3
2025-09-24 15:45:51.978899,ST007,Hyderabad Hub,SKU00204,1
2025-09-24 15:45:51.978899,ST007,Hyderabad Hub,SKU00277,8
2025-09-24 15:45:51.978899,ST007,Hyderabad Hub,SKU00307,4
2025-09-24 15:45:51.978899,ST007,Hyderabad Hub,SKU00298,5
2025-09-24 15:45:51.978899,ST008,Ahmedabad Plaza,SKU00048,3
2025-09-24 15:45:51.978899,ST008,Ahmedabad Plaza,SKU00029,7
2025-09-24 15:45:51.978899,ST008,Ahmedabad Plaza,SKU00097,3
2025-09-24 15:45:51.978899,ST008,Ahmedabad Plaza,SKU00101,5
2025-09-24 15:45:51.978899,ST008,Ahmedabad Plaza,SKU00102,7
2025-09-24 15:45:51.978899,ST008,Ahmedabad Plaza,SKU00158,3
2025-09-24 15:45:51.978899,ST008,Ahmedabad Plaza,SKU00155,3
2025-09-24 15:45:51.978899,ST008,Ahmedabad Plaza,SKU00153,3
2025-09-24 15:45:51.978899,ST008,Ahmedabad Plaza,SKU00201,2
2025-09-24 15:45:51.978899,ST008,Ahmedabad Plaza,SKU00207,3
2025-09-24 15:45:51.978899,ST008,Ahmedabad Plaza,SKU00211,2
2025-09-24 15:45:51.978899,ST008,Ahmedabad Plaza,SKU00230,2
2025-09-24 15:45:51.978899,ST008,Ahmedabad Plaza,SKU00232,2
2025-09-24 15:45:51.978899,ST008,Ahmedabad Plaza,SKU00282,2
2025-09-24 15:45:51.978899,ST008,Ahmedabad Plaza,SKU00284,8
2025-09-24 15:45:51.978899,ST008,Ahmedabad Plaza,SKU00286,5
2025-09-24 15:45:51.978899,ST008,Ahmedabad Plaza,SKU00339,3
2025-09-24 15:45:51.978899,ST008,Ahmedabad Plaza,SKU00347,1
2025-09-24 15:45:51.978899,ST008,Ahmedabad Plaza,SKU00352,3
2025-09-24 15:45:51.978899,ST009,Gurgaon Select,SKU00023,3
2025-09-24 15:45:51.978899,ST009,Gurgaon Select,SKU00021,5
2025-09-24 15:45:51.978899,ST009,Gurgaon Select,SKU00013,8
2025-09-24 15:45:51.978899,ST009,Gurgaon Select,SKU00033,5
2025-09-24 15:45:51.978899,ST009,Gurgaon Select,SKU00042,5
2025-09-24 15:45:51.978899,ST009,Gurgaon Select,SKU00041,3
2025-09-24 15:45:51.978899,ST009,Gurgaon Select,SKU00181,2
2025-09-24 15:45:51.978899,ST009,Gurgaon Select,SKU00190,1
2025-09-24 15:45:51.978899,ST009,Gurgaon Select,SKU00172,5
2025-09-24 15:45:51.978899,ST009,Gurgaon Select,SKU00216,3
2025-09-24 15:45:51.978899,ST009,Gurgaon Select,SKU00195,3
2025-09-24 15:45:51.978899,ST009,Gurgaon Select,SKU00237,3
2025-09-24 15:45:51.978899,ST009,Gurgaon Select,SKU00234,2
2025-09-24 15:45:51.978899,ST009,Gurgaon Select,SKU00233,3
2025-09-24 15:45:51.978899,ST009,Gurgaon Select,SKU00265,7
2025-09-24 15:45:51.978899,ST009,Gurgaon Select,SKU00325,3
2025-09-24 15:45:51.978899,ST009,Gurgaon Select,SKU00335,1
2025-09-24 15:45:51.978899,ST010,Noida Fashion,SKU00043,6
2025-09-24 15:45:51.978899,ST010,Noida Fashion,SKU00068,5
2025-09-24 15:45:51.978899,ST010,Noida Fashion,SKU00056,4
2025-09-24 15:45:51.978899,ST010,Noida Fashion,SKU00057,3
2025-09-24 15:45:51.978899,ST010,Noida Fashion,SKU00131,5
2025-09-24 15:45:51.978899,ST010,Noida Fashion,SKU00122,4
2025-09-24 15:45:51.978899,ST010,Noida Fashion,SKU00134,5
2025-09-24 15:45:51.978899,ST010,Noida Fashion,SKU00351,3
2025-09-24 15:45:51.978899,ST010,Noida Fashion,SKU00344,1
2025-09-25 15:45:51.978899,ST001,Delhi Main Store,SKU00007,4
2025-09-25 15:45:51.978899,ST001,Delhi Main Store,SKU00004,4
2025-09-25 15:45:51.978899,ST001,Delhi Main Store,SKU00011,7
2025-09-25 15:45:51.978899,ST001,Delhi Main Store,SKU00039,2
2025-09-25 15:45:51.978899,ST001,Delhi Main Store,SKU00046,4
2025-09-25 15:45:51.978899,ST001,Delhi Main Store,SKU00065,4
2025-09-25 15:45:51.978899,ST001,Delhi Main Store,SKU00096,3
2025-09-25 15:45:51.978899,ST001,Delhi Main Store,SKU00080,3
2025-09-25 15:45:51.978899,ST001,Delhi Main Store,SKU00089,3
2025-09-25 15:45:51.978899,ST001,Delhi Main Store,SKU00113,3
2025-09-25 15:45:51.978899,ST001,Delhi Main Store,SKU00114,2
2025-09-25 15:45:51.978899,ST001,Delhi Main Store,SKU00160,3
2025-09-25 15:45:51.978899,ST001,Delhi Main Store,SKU00146,3
2025-09-25 15:45:51.978899,ST001,Delhi Main Store,SKU00176,3
2025-09-25 15:45:51.978899,ST001,Delhi Main Store,SKU00231,3
2025-09-25 15:45:51.978899,ST001,Delhi Main Store,SKU00220,2
2025-09-25 15:45:51.978899,ST001,Delhi Main Store,SKU00227,3
2025-09-25 15:45:51.978899,ST001,Delhi Main Store,SKU00285,5
2025-09-25 15:45:51.978899,ST001,Delhi Main Store,SKU00279,6
2025-09-25 15:45:51.978899,ST001,Delhi Main Store,SKU00284,2
2025-09-25 15:45:51.978899,ST001,Delhi Main Store,SKU00322,2
2025-09-25 15:45:51.978899,ST001,Delhi Main Store,SKU00333,2
2025-09-25 15:45:51.978899,ST001,Delhi Main Store,SKU00321,3
2025-09-25 15:45:51.978899,ST001,Delhi Main Store,SKU00352,2
2025-09-25 15:45:51.978899,ST001,Delhi Main Store,SKU00355,1
2025-09-25 15:45:51.978899,ST002,Mumbai Central,SKU00048,4
2025-09-25 15:45:51.978899,ST002,Mumbai Central,SKU00038,8
2025-09-25 15:45:51.978899,ST002,Mumbai Central,SKU00055,5
2025-09-25 15:45:51.978899,ST002,Mumbai Central,SKU00053,3
2025-09-25 15:45:51.978899,ST002,Mumbai Central,SKU00089,2
2025-09-25 15:45:51.978899,ST002,Mumbai Central,SKU00094,1
2025-09-25 15:45:51.978899,ST002,Mumbai Central,SKU00108,7
2025-09-25 15:45:51.978899,ST002,Mumbai Central,SKU00111,3
2025-09-25 15:45:51.978899,ST002,Mumbai Central,SKU00142,3
2025-09-25 15:45:51.978899,ST002,Mumbai Central,SKU00125,2
2025-09-25 15:45:51.978899,ST002,Mumbai Central,SKU00135,6
2025-09-25 15:45:51.978899,ST002,Mumbai Central,SKU00175,2
2025-09-25 15:45:51.978899,ST002,Mumbai Central,SKU00191,5
2025-09-25 15:45:51.978899,ST002,Mumbai Central,SKU00170,1
2025-09-25 15:45:51.978899,ST002,Mumbai Central,SKU00215,2
2025-09-25 15:45:51.978899,ST002,Mumbai Central,SKU00214,3
2025-09-25 15:45:51.978899,ST002,Mumbai Central,SKU00224,1
2025-09-25 15:45:51.978899,ST002,Mumbai Central,SKU00264,1
2025-09-25 15:45:51.978899,ST002,Mumbai Central,SKU00252,3
2025-09-25 15:45:51.978899,ST002,Mumbai Central,SKU00273,6
2025-09-25 15:45:51.978899,ST002,Mumbai Central,SKU00282,5
2025-09-25 15:45:51.978899,ST002,Mumbai Central,SKU00272,8
2025-09-25 15:45:51.978899,ST002,Mumbai Central,SKU00295,3
2025-09-25 15:45:51.978899,ST002,Mumbai Central,SKU00298,4
2025-09-25 15:45:51.978899,ST003,Bangalore Forum,SKU00024,6
2025-09-25 15:45:51.978899,ST003,Bangalore Forum,SKU00021,4
2025-09-25 15:45:51.978899,ST003,Bangalore Forum,SKU00027,4
2025-09-25 15:45:51.978899,ST003,Bangalore Forum,SKU00045,7
2025-09-25 15:45:51.978899,ST003,Bangalore Forum,SKU00040,6
2025-09-25 15:45:51.978899,ST003,Bangalore Forum,SKU00063,1
2025-09-25 15:45:51.978899,ST003,Bangalore Forum,SKU00078,1
2025-09-25 15:45:51.978899,ST003,Bangalore Forum,SKU00109,6
2025-09-25 15:45:51.978899,ST003,Bangalore Forum,SKU00130,8
2025-09-25 15:45:51.978899,ST003,Bangalore Forum,SKU00124,8
2025-09-25 15:45:51.978899,ST003,Bangalore Forum,SKU00128,4
2025-09-25 15:45:51.978899,ST003,Bangalore Forum,SKU00191,5
2025-09-25 15:45:51.978899,ST003,Bangalore Forum,SKU00170,3
2025-09-25 15:45:51.978899,ST003,Bangalore Forum,SKU00231,1
2025-09-25 15:45:51.978899,ST003,Bangalore Forum,SKU00226,3
2025-09-25 15:45:51.978899,ST003,Bangalore Forum,SKU00269,4
2025-09-25 15:45:51.978899,ST003,Bangalore Forum,SKU00282,7
2025-09-25 15:45:51.978899,ST003,Bangalore Forum,SKU00277,7
2025-09-25 15:45:51.978899,ST004,Chennai Express,SKU00012,6
2025-09-25 15:45:51.978899,ST004,Chennai Express,SKU00024,7
2025-09-25 15:45:51.978899,ST004,Chennai Express,SKU00001,7
2025-09-25 15:45:51.978899,ST004,Chennai Express,SKU00030,3
2025-09-25 15:45:51.978899,ST004,Chennai Express,SKU00028,5
2025-09-25 15:45:51.978899,ST004,Chennai Express,SKU00042,5
2025-09-25 15:45:51.978899,ST004,Chennai Express,SKU00085,1
2025-09-25 15:45:51.978899,ST004,Chennai Express,SKU00086,2
2025-09-25 15:45:51.978899,ST004,Chennai Express,SKU00075,3
2025-09-25 15:45:51.978899,ST004,Chennai Express,SKU00221,3
2025-09-25 15:45:51.978899,ST004,Chennai Express,SKU00283,2
2025-09-25 15:45:51.978899,ST004,Chennai Express,SKU00282,3
2025-09-25 15:45:51.978899,ST004,Chennai Express,SKU00266,7
2025-09-25 15:45:51.978899,ST005,Kolkata Mall,SKU00001,8
2025-09-25 15:45:51.978899,ST005,Kolkata Mall,SKU00004,5
2025-09-25 15:45:51.978899,ST005,Kolkata Mall,SKU00016,6
2025-09-25 15:45:51.978899,ST005,Kolkata Mall,SKU00045,4
2025-09-25 15:45:51.978899,ST005,Kolkata Mall,SKU00052,3
2025-09-25 15:45:51.978899,ST005,Kolkata Mall,SKU00057,1
2025-09-25 15:45:51.978899,ST005,Kolkata Mall,SKU00099,4
2025-09-25 15:45:51.978899,ST005,Kolkata Mall,SKU00111,8
2025-09-25 15:45:51.978899,ST005,Kolkata Mall,SKU00134,3
2025-09-25 15:45:51.978899,ST005,Kolkata Mall,SKU00130,8
2025-09-25 15:45:51.978899,ST005,Kolkata Mall,SKU00200,1
2025-09-25 15:45:51.978899,ST005,Kolkata Mall,SKU00208,2
2025-09-25 15:45:51.978899,ST005,Kolkata Mall,SKU00235,3
2025-09-25 15:45:51.978899,ST005,Kolkata Mall,SKU00228,2
2025-09-25 15:45:51.978899,ST005,Kolkata Mall,SKU00240,3
2025-09-25 15:45:51.978899,ST005,Kolkata Mall,SKU00285,3
2025-09-25 15:45:51.978899,ST006,Pune City,SKU00002,8
2025-09-25 15:45:51.978899,ST006,Pune City,SKU00001,8
2025-09-25 15:45:51.978899,ST006,Pune City,SKU00007,8
2025-09-25 15:45:51.978899,ST006,Pune City,SKU00030,7
2025-09-25 15:45:51.978899,ST006,Pune City,SKU00096,3
2025-09-25 15:45:51.978899,ST006,Pune City,SKU00079,3
2025-09-25 15:45:51.978899,ST006,Pune City,SKU00081,5
2025-09-25 15:45:51.978899,ST006,Pune City,SKU00102,6
2025-09-25 15:45:51.978899,ST006,Pune City,SKU00176,3
2025-09-25 15:45:51.978899,ST006,Pune City,SKU00171,3
2025-09-25 15:45:51.978899,ST006,Pune City,SKU00274,8
2025-09-25 15:45:51.978899,ST006,Pune City,SKU00283,3
2025-09-25 15:45:51.978899,ST006,Pune City,SKU00292,3
2025-09-25 15:45:51.978899,ST007,Hyderabad Hub,SKU00007,3
2025-09-25 15:45:51.978899,ST007,Hyderabad Hub,SKU00003,8
2025-09-25 15:45:51.978899,ST007,Hyderabad Hub,SKU00025,4
2025-09-25 15:45:51.978899,ST007,Hyderabad Hub,SKU00043,4
2025-09-25 15:45:51.978899,ST007,Hyderabad Hub,SKU00069,4
2025-09-25 15:45:51.978899,ST007,Hyderabad Hub,SKU00062,1
2025-09-25 15:45:51.978899,ST007,Hyderabad Hub,SKU00108,2
2025-09-25 15:45:51.978899,ST007,Hyderabad Hub,SKU00113,2
2025-09-25 15:45:51.978899,ST007,Hyderabad Hub,SKU00098,7
2025-09-25 15:45:51.978899,ST007,Hyderabad Hub,SKU00128,4
2025-09-25 15:45:51.978899,ST007,Hyderabad Hub,SKU00123,3
2025-09-25 15:45:51.978899,ST007,Hyderabad Hub,SKU00177,2
2025-09-25 15:45:51.978899,ST007,Hyderabad Hub,SKU00241,2
2025-09-25 15:45:51.978899,ST007,Hyderabad Hub,SKU00282,5
2025-09-25 15:45:51.978899,ST007,Hyderabad Hub,SKU00310,5
2025-09-25 15:45:51.978899,ST007,Hyderabad Hub,SKU00301,3
2025-09-25 15:45:51.978899,ST007,Hyderabad Hub,SKU00309,4
2025-09-25 15:45:51.978899,ST008,Ahmedabad Plaza,SKU00018,3
2025-09-25 15:45:51.978899,ST008,Ahmedabad Plaza,SKU00021,8
2025-09-25 15:45:51.978899,ST008,Ahmedabad Plaza,SKU00001,5
2025-09-25 15:45:51.978899,ST008,Ahmedabad Plaza,SKU00075,2
2025-09-25 15:45:51.978899,ST008,Ahmedabad Plaza,SKU00084,2
2025-09-25 15:45:51.978899,ST008,Ahmedabad Plaza,SKU00081,1
2025-09-25 15:45:51.978899,ST008,Ahmedabad Plaza,SKU00102,3
2025-09-25 15:45:51.978899,ST008,Ahmedabad Plaza,SKU00134,7
2025-09-25 15:45:51.978899,ST008,Ahmedabad Plaza,SKU00131,4
2025-09-25 15:45:51.978899,ST008,Ahmedabad Plaza,SKU00141,7
2025-09-25 15:45:51.978899,ST008,Ahmedabad Plaza,SKU00149,2
2025-09-25 15:45:51.978899,ST008,Ahmedabad Plaza,SKU00150,3
2025-09-25 15:45:51.978899,ST008,Ahmedabad Plaza,SKU00173,4
2025-09-25 15:45:51.978899,ST008,Ahmedabad Plaza,SKU00169,4
2025-09-25 15:45:51.978899,ST008,Ahmedabad Plaza,SKU00225,2
2025-09-25 15:45:51.978899,ST008,Ahmedabad Plaza,SKU00302,2
2025-09-25 15:45:51.978899,ST008,Ahmedabad Plaza,SKU00296,5
2025-09-25 15:45:51.978899,ST008,Ahmedabad Plaza,SKU00317,2
2025-09-25 15:45:51.978899,ST008,Ahmedabad Plaza,SKU00344,1
2025-09-25 15:45:51.978899,ST008,Ahmedabad Plaza,SKU00355,1
2025-09-25 15:45:51.978899,ST009,Gurgaon Select,SKU00005,2
2025-09-25 15:45:51.978899,ST009,Gurgaon Select,SKU00021,2
2025-09-25 15:45:51.978899,ST009,Gurgaon Select,SKU00129,6
2025-09-25 15:45:51.978899,ST009,Gurgaon Select,SKU00175,2
2025-09-25 15:45:51.978899,ST009,Gurgaon Select,SKU00294,2
2025-09-25 15:45:51.978899,ST010,Noida Fashion,SKU00011,3
2025-09-25 15:45:51.978899,ST010,Noida Fashion,SKU00005,4
2025-09-25 15:45:51.978899,ST010,Noida Fashion,SKU00034,5
2025-09-25 15:45:51.978899,ST010,Noida Fashion,SKU00044,5
2025-09-25 15:45:51.978899,ST010,Noida Fashion,SKU00089,3
2025-09-25 15:45:51.978899,ST010,Noida Fashion,SKU00086,2
2025-09-25 15:45:51.978899,ST010,Noida Fashion,SKU00079,1
2025-09-25 15:45:51.978899,ST010,Noida Fashion,SKU00128,8
2025-09-25 15:45:51.978899,ST010,Noida Fashion,SKU00134,5
2025-09-25 15:45:51.978899,ST010,Noida Fashion,SKU00285,6
2025-09-25 15:45:51.978899,ST010,Noida Fashion,SKU00276,5
2025-09-25 15:45:51.978899,ST010,Noida Fashion,SKU00270,8
2025-09-25 15:45:51.978899,ST010,Noida Fashion,SKU00291,2
2025-09-25 15:45:51.978899,ST010,Noida Fashion,SKU00299,4
2025-09-26 15:45:51.978899,ST001,Delhi Main Store,SKU00009,5
2025-09-26 15:45:51.978899,ST001,Delhi Main Store,SKU00030,8
2025-09-26 15:45:51.978899,ST001,Delhi Main Store,SKU00036,3
2025-09-26 15:45:51.978899,ST001,Delhi Main Store,SKU00086,3
2025-09-26 15:45:51.978899,ST001,Delhi Main Store,SKU00082,4
2025-09-26 15:45:51.978899,ST001,Delhi Main Store,SKU00076,3
2025-09-26 15:45:51.978899,ST001,Delhi Main Store,SKU00115,4
2025-09-26 15:45:51.978899,ST001,Delhi Main Store,SKU00119,3
2025-09-26 15:45:51.978899,ST001,Delhi Main Store,SKU00129,5
2025-09-26 15:45:51.978899,ST001,Delhi Main Store,SKU00133,7
2025-09-26 15:45:51.978899,ST001,Delhi Main Store,SKU00155,1
2025-09-26 15:45:51.978899,ST001,Delhi Main Store,SKU00191,5
2025-09-26 15:45:51.978899,ST001,Delhi Main Store,SKU00182,5
2025-09-26 15:45:51.978899,ST001,Delhi Main Store,SKU00173,3
2025-09-26 15:45:51.978899,ST001,Delhi Main Store,SKU00239,2
2025-09-26 15:45:51.978899,ST001,Delhi Main Store,SKU00268,5
2025-09-26 15:45:51.978899,ST001,Delhi Main Store,SKU00275,2
2025-09-26 15:45:51.978899,ST001,Delhi Main Store,SKU00309,4
2025-09-26 15:45:51.978899,ST001,Delhi Main Store,SKU00311,2
2025-09-26 15:45:51.978899,ST002,Mumbai Central,SKU00010,4
2025-09-26 15:45:51.978899,ST002,Mumbai Central,SKU00014,6
2025-09-26 15:45:51.978899,ST002,Mumbai Central,SKU00018,7
2025-09-26 15:45:51.978899,ST002,Mumbai Central,SKU00043,8
2025-09-26 15:45:51.978899,ST002,Mumbai Central,SKU00025,2
2025-09-26 15:45:51.978899,ST002,Mumbai Central,SKU00038,5
2025-09-26 15:45:51.978899,ST002,Mumbai Central,SKU00088,2
2025-09-26 15:45:51.978899,ST002,Mumbai Central,SKU00091,5
2025-09-26 15:45:51.978899,ST002,Mumbai Central,SKU00093,5
2025-09-26 15:45:51.978899,ST002,Mumbai Central,SKU00118,2
